MiliSec,Iteration,#Alive,#Dead,#Steady,#Served,Avg#Steps,Avg#Steady,Avg#Stands_in_Focus,Avg#Stands_Visited,Avg#Queue_Deflected,Avg#Time_focused_in_Stand,Avg#Time_in_Stand,Avg#CloseContacts,Avg#DirectContacts
1616023966898,i0030_j0010,264,5828,3774,823,171.6311556139199,34.21323046618516,0.1649704530531845,0.15118187787261983,0.013788575180564675,0.9020883334411112,28.110828408842195,390.54940906106367,0.05236375574523966
1616024050010,i0030_j0020,256,5836,4082,830,171.4354891661195,34.96618516086671,0.1674326986211425,0.14921208141825346,0.018220617202889033,0.9072891349604305,28.25432124097177,393.7261982928431,0.06516743269862114
1616024127854,i0030_j0030,248,5844,2536,761,168.81631648063035,35.503939592908736,0.1592252133946159,0.13739330269205516,0.021831910702560735,0.9267349267817948,27.96736977456774,387.41152330925803,0.053348653972422846
1616024207579,i0030_j0040,240,5852,2296,969,170.54054497701904,35.273309258043334,0.21372291529875245,0.1743269862114248,0.03939592908732764,1.010251300011257,27.27310133508426,392.0091923834537,0.05416940249507551
1616024285274,i0030_j0050,251,5841,2426,850,169.96093237032173,35.890512147078134,0.21717005909389364,0.15594221930400526,0.061227839789888376,1.0706154154446992,27.74583216083545,393.0743598161523,0.05466185160866711
1616024365123,i0030_j0060,247,5845,2221,909,171.03266579120157,35.85768220617203,0.2485226526592252,0.16316480630334865,0.08535784635587657,1.1863695018139366,26.82465254979208,399.05170715692714,0.05548260013131976
1616024449176,i0030_j0070,251,5841,2222,909,170.68532501641496,36.03529218647407,0.2933355219960604,0.1607025607353907,0.13263296126066973,1.3537516857731904,26.685632797110955,397.7281680892974,0.05712409717662508
1616024532274,i0035_j0010,239,5853,2745,734,172.491956664478,34.33043335521996,0.14625738673670388,0.131483913328956,0.014773473407747865,0.8750034020464237,27.78451247537754,400.34750492449115,0.052199606040709126
1616024613841,i0035_j0020,237,5855,4200,1135,171.18910045961917,34.70485883125411,0.22915298752462246,0.20321733420879842,0.025935653315824033,0.9506403626281766,25.952412609823966,393.9720945502298,0.060407091267235716
1616024696594,i0035_j0030,238,5854,2670,943,173.91677609980303,35.548424162836504,0.2119172685489166,0.175311884438608,0.0366053841103086,0.9506384713039968,27.749214817246664,406.09044648719635,0.05088640840446487
1616024777482,i0035_j0040,262,5830,2809,975,173.64166119500985,35.555975049244914,0.23424162836506895,0.18483256730137887,0.049409061063690085,1.023000011172521,26.855313760435234,406.4445173998687,0.05499015101772817
1616024860621,i0035_j0050,252,5840,2171,925,173.60620485883126,35.861457649376234,0.2324359816152331,0.1674326986211425,0.06500328299409061,1.0850262361734484,27.270057139730476,407.53414313854233,0.04924491135915955
1616024945589,i0035_j0060,242,5850,1824,713,169.47439264609324,35.94583059750492,0.22390019697964544,0.14395929087327644,0.079940906106369,1.1534732348340357,28.27253130569365,392.4615889691399,0.04760341431385424
1616025042440,i0035_j0070,249,5843,2648,842,171.84717662508208,36.22373604727512,0.3010505581089954,0.1613591595535128,0.1396913985554826,1.3629127347446455,26.484293804521148,405.7330925804334,0.05121470781352593
1616025130046,i0040_j0010,249,5843,4599,921,173.22324359816153,34.60128036769534,0.1861457649376231,0.16579120157583715,0.020354563361785948,0.9013748417670886,27.317520635962847,406.82321076822063,0.0623768877216021
1616025214882,i0040_j0020,244,5848,4078,786,173.36244254760342,35.71913985554826,0.16447800393959291,0.1421536441234406,0.02232435981615233,0.8710050827063944,28.836950098489826,406.7537754432042,0.05745239658568615
1616025298534,i0040_j0030,244,5848,2193,914,172.24474720945503,35.56369008535785,0.20666447800393958,0.16579120157583715,0.04087327642810243,0.9293736800248232,27.84625973173248,401.41743269862116,0.050558108995403805
1616025379389,i0040_j0040,251,5841,2951,817,174.93893630991465,36.32468811556139,0.19812869336835193,0.14724228496388705,0.05088640840446487,0.9843679342519422,28.466071428571432,412.5073867367039,0.05203545633617859
1616025456290,i0040_j0050,238,5854,2075,754,168.97028890347997,36.253939592908736,0.2051871306631648,0.13755745239658568,0.06762967826657912,1.034570392172576,28.74035503236095,393.6124425476034,0.05269205515430072
1616025537340,i0040_j0060,256,5836,2160,954,174.5106697307945,36.371963230466186,0.30728824688115564,0.17646093237032173,0.13082731451083388,1.2897031754631882,26.51910468061158,412.5453053184504,0.050558108995403805
1616025620562,i0040_j0070,259,5833,2519,943,170.9430400525279,36.393630991464214,0.3417596848325673,0.16776099803020356,0.17399868680236374,1.4554780896130208,25.386438498577363,399.72504924491136,0.04842416283650689
1616025702151,i0045_j0010,252,5840,3993,931,174.28529218647407,34.934504267892315,0.19008535784635588,0.1649704530531845,0.025114904793171373,0.9016249070142615,26.61003775443204,409.8391332895601,0.0582731451083388
1616025781157,i0045_j0020,245,5847,2548,919,170.93302692055155,35.218154957321076,0.19353250164149705,0.16792514773473408,0.025607353906762966,0.8766782075136476,27.525238017071565,396.7908732764281,0.05088640840446487
1616025860330,i0045_j0030,259,5833,3288,816,171.03545633617858,36.035948785292184,0.1825344714379514,0.14757058437294812,0.03496388706500328,0.9234670865064193,29.304634102491946,396.85718975705845,0.05581089954038083
1616025937184,i0045_j0040,250,5842,2351,737,170.0600787918582,36.371963230466186,0.1849967170059094,0.13361785948785293,0.051378857518056466,0.9411020314281814,28.218299956226744,393.63985554826,0.05466185160866711
1616026015972,i0045_j0050,249,5843,2805,1031,169.3145108338805,36.03151674326986,0.2774130006565988,0.1849967170059094,0.09241628365068943,1.150239394136284,26.81554224119064,391.752790544977,0.05088640840446487
1616026096818,i0045_j0060,227,5865,3412,974,171.24047931713724,36.293499671700594,0.31877872619829284,0.1782665791201576,0.14051214707813525,1.3080429846499553,26.24385428717338,400.0697636244255,0.04727511490479317
1616026180395,i0045_j0070,233,5859,2215,779,171.6769533814839,36.61687458962574,0.2887393302692055,0.14034799737360473,0.14839133289560077,1.3798878269379915,26.99950193710864,402.12081418253445,0.05121470781352593
