MiliSec,Iteration,#Alive,#Dead,#Steady,#Served,Avg#Steps,Avg#Steady,Avg#Stands_in_Focus,Avg#Stands_Visited,Avg#Queue_Deflected,Avg#Time_focused_in_Stand,Avg#Time_in_Stand,Avg#CloseContacts,Avg#DirectContacts
1616028961306,i0010_j0070,684,5408,29903,1445,360.8130334865397,91.99704530531845,0.30695994747209454,0.28036769533814837,0.02659225213394616,2.3548564092761395,69.6685954256949,739.0914313854236,0.08305975049244911
1616029146332,i0015_j0010,704,5388,24324,1580,357.8007222586999,91.90249507550887,0.3046618516086671,0.2989166119500985,0.005745239658568615,1.8501707759910175,69.1006511271613,718.6546290216678,0.07304661851608667
1616029339898,i0015_j0020,699,5393,27490,1649,361.89527248850953,91.70961917268549,0.31680892974392644,0.30892974392646094,0.007879185817465528,1.9792723681210471,67.33051894756588,730.298588312541,0.06976362442547604
1616029528360,i0015_j0030,682,5410,28012,1765,362.46520026263954,90.9376231122784,0.3389691398555483,0.3304333552199606,0.008535784635587657,2.0323216365573025,66.32831504236626,728.2404793171372,0.07452396585686145
1616029710989,i0015_j0040,684,5408,30000,1657,355.0247866053841,93.95338148391333,0.32452396585686144,0.3102429415627052,0.01428102429415627,2.0112451559865354,67.28084646530968,710.7582074852265,0.07435981615233092
1616029900353,i0015_j0050,713,5379,29862,1637,358.97882468811554,94.35423506237689,0.3279711096520026,0.3090938936309915,0.018877216021011164,2.1075014630018085,68.90916502516963,725.524130006566,0.07583716349310571
1616030069371,i0015_j0060,683,5409,30610,1626,361.2155285620486,95.3204202232436,0.33634274458305974,0.3054826001313198,0.030860144451739988,2.1833835487692372,68.94299354344497,739.6680892974392,0.0804333552199606
1616030238848,i0015_j0070,675,5417,30840,1538,361.704202232436,97.60357846355876,0.34323703217334206,0.2895600787918582,0.05367695338148391,2.293462288449685,70.9226198292843,749.1892646093237,0.07222586999343401
1616030422487,i0020_j0010,696,5396,30886,1330,370.08847669074197,97.58256730137886,0.2667432698621143,0.2582074852265266,0.008535784635587657,1.617266196691932,74.86433613169496,759.3724556795797,0.07419566644780039
1616030604341,i0020_j0020,705,5387,32170,1351,368.44615889691397,97.78873933026921,0.2695338148391333,0.2608338804990151,0.008699934340118188,1.6534227722448935,73.2249347309508,751.7334208798425,0.07682206172028891
1616030777110,i0020_j0030,691,5401,30016,1581,367.4801378857518,96.26313197636244,0.31204858831254106,0.2989166119500985,0.013131976362442548,1.8182686688518828,70.81208962573868,749.0769862114248,0.07452396585686145
