MiliSec,Iteration,#Alive,#Dead,#Steady,#Served,Avg#Steps,Avg#Steady,Avg#Stands_in_Focus,Avg#Stands_Visited,Avg#Queue_Deflected,Avg#Time_focused_in_Stand,Avg#Time_in_Stand,Avg#CloseContacts,Avg#DirectContacts
1615949251114,i0005_j0010,163,5929,2701,1268,137.6391989494419,23.09520682862771,0.21372291529875245,0.21372291529875245,0.0,1.5710473141981676,18.170236922740205,194.67810242941562,0.07042022324359816
1615949313997,i0005_j0020,184,5908,5296,1141,143.93335521996062,29.857025607353908,0.1943532501641497,0.19418910045961918,0.00016414970453053183,1.426869222190956,23.46396093237032,216.344057780696,0.06434668417596848
1615949373659,i0005_j0030,185,5907,3359,1190,140.17252133946158,26.409061063690086,0.2020682862770847,0.2020682862770847,0.0,1.4769873839227088,20.58877763186693,203.61572554169402,0.06418253447143796
1615949434252,i0005_j0040,208,5884,3881,1180,148.5838804990151,34.639691398555485,0.20321733420879842,0.20288903479973736,0.00032829940906106366,1.4754491969692234,28.768562595753988,231.19221930400525,0.06254103742613264
1615949498367,i0005_j0050,179,5913,3683,1254,143.17859487852922,27.320091923834536,0.213887065003283,0.213887065003283,0.0,1.5914016821436388,20.789571022105488,211.73112278397898,0.06106369008535785
1615949561609,i0005_j0060,195,5897,5012,1233,147.8241956664478,32.22603414313854,0.20994747209455022,0.20912672357189757,0.0008207485226526593,1.4829283004512817,25.045078244692487,226.45781352593565,0.07025607353906763
1615949625318,i0005_j0070,175,5917,4828,1321,144.1935325016415,27.304990151017726,0.22619829284307288,0.2242284963887065,0.001969796454366382,1.558517806334615,21.361055482600133,218.6585686145765,0.06319763624425476
1615949689039,i0010_j0010,244,5848,3189,1385,163.52166776099804,49.22045305318451,0.24622455679579777,0.24441891004596192,0.0018056467498358503,1.4982808338520766,38.29933675702718,284.64494418910044,0.058929743926460935
1615949751535,i0010_j0020,230,5862,2967,1605,159.64166119500985,44.71897570584373,0.2802035456336179,0.27905449770190416,0.001149047931713723,1.6056811431072746,33.05401346027577,273.5434996717006,0.07042022324359816
1615949816092,i0010_j0030,242,5850,4095,1491,162.44484569927775,49.16661195009849,0.2647734734077479,0.2623112278397899,0.0024622455679579776,1.4576062484425905,36.36977730356751,285.7550886408404,0.07009192383453709
1615949879140,i0010_j0040,257,5835,3797,1524,162.93368351936965,49.314182534471435,0.27232435981615233,0.26887721602101117,0.003447143795141169,1.5617734722051855,37.98200098489822,286.4875246224557,0.06319763624425476
1615949943415,i0010_j0050,251,5841,3553,1503,163.16316480630334,49.28036769533815,0.2683847669074196,0.26329612606697306,0.005088640840446487,1.5771468578638534,37.468072882468825,292.1807288246881,0.06270518713066317
1615950012308,i0010_j0060,268,5824,4183,1357,167.2634602757715,52.970124753775444,0.2509848982271832,0.24015101772816808,0.010833880499015102,1.4599257868053015,41.11265867804771,306.8036769533815,0.06352593565331582
1615950085625,i0010_j0070,242,5850,4877,1546,166.41267235718976,51.15774786605384,0.2879185817465529,0.2741300065659882,0.013788575180564675,1.560474758607556,37.23362606697308,303.09652002626393,0.06057124097176625
1615950152676,i0015_j0010,279,5813,4050,1507,168.62458962573868,53.32321076822062,0.27150361129349965,0.2680564674983585,0.003447143795141169,1.369107855055121,39.63075891880061,307.8622783978989,0.0582731451083388
1615950219867,i0015_j0020,249,5843,3805,1596,169.3322390019698,54.374097176625085,0.286112934996717,0.28168089297439264,0.00443204202232436,1.3715781134621174,40.003127051871296,311.79711096520026,0.06303348653972422
1615950285999,i0015_j0030,259,5833,3125,1553,171.70256073539068,56.57288246881156,0.28315824031516745,0.2767564018384767,0.0064018384766907415,1.3680723403019572,42.05949058875028,322.8854235062377,0.06434668417596848
1615950345636,i0015_j0040,275,5817,3454,1513,170.06992777413,55.93795141168746,0.27593565331582404,0.26822061720288903,0.007715036112934997,1.3464503323334585,41.69011955570147,320.9305646749836,0.07025607353906763
1615950404710,i0015_j0050,271,5821,3985,1549,171.9496060407091,57.272488509520684,0.2849638870650033,0.27265265922521337,0.012311227839789888,1.42644998058945,43.83028014882908,327.3434011818779,0.06401838476690742
1615950463199,i0015_j0060,280,5812,4223,1490,170.25032829940906,58.34504267892318,0.28365068942875904,0.2642810242941563,0.019369665134602757,1.3899909850030063,43.68331848169341,325.4499343401182,0.06664478003939593
1615950524564,i0015_j0070,279,5813,5210,1653,174.89100459619172,59.223407747866055,0.33010505581089955,0.28890347997373605,0.041201575837163495,1.5641488977047187,43.390092197417374,343.1176953381484,0.06582403151674326
1615950588720,i0020_j0010,277,5815,3217,1495,170.09340118187788,57.38378200919238,0.2741300065659882,0.2692055154300722,0.004924491135915955,1.24458641731225,43.272918034580854,321.9834208798424,0.06467498358502954
1615950657735,i0020_j0020,273,5819,5235,1775,174.51132632961261,56.62130663164806,0.31910702560735393,0.31172028890347997,0.007386736703873933,1.33450687241217,40.732429728293155,327.2875902823375,0.06730137885751805
1615950724801,i0020_j0030,269,5823,3617,1615,174.9241628365069,58.43910045961917,0.29563361785948783,0.2846355876559422,0.010998030203545634,1.283606028012728,42.121015070506225,341.78266579120157,0.0664806303348654
1615950793080,i0020_j0040,276,5816,4519,1490,174.71273801707156,59.08404464871963,0.28069599474720947,0.2692055154300722,0.01149047931713723,1.246362798259957,42.58464379514116,338.90200262639524,0.0686145764937623
1615950862916,i0020_j0050,275,5817,3870,1734,174.06812212738018,59.65676296782666,0.32698621142481943,0.3099146421536441,0.017071569271175313,1.319380511548396,42.45131593346464,339.1941891004596,0.05499015101772817
1615950933348,i0020_j0060,297,5795,4268,1537,177.46109652002627,62.16365725541694,0.3176296782665791,0.27921864740643465,0.038411030860144454,1.3821155912749028,45.1227101116218,354.25114904793173,0.066973079448457
1615951001649,i0020_j0070,290,5802,5008,1491,179.59750492449115,63.99573210768221,0.3434011818778726,0.27593565331582404,0.06746552856204859,1.4740895872749122,46.44089881082659,366.70781352593565,0.06057124097176625
1615951070420,i0025_j0010,277,5815,4239,1492,173.36030860144453,59.87541037426133,0.2764281024294156,0.26772816808929745,0.008699934340118188,1.1918464943695923,44.87366178907545,332.096848325673,0.06336178594878529
1615951138065,i0025_j0020,266,5826,3399,1603,174.57435981615234,59.186638214051214,0.29612606697307947,0.28578463558765593,0.010341431385423505,1.2185350827848593,43.9280942219304,335.92005909389366,0.05794484569927774
1615951206743,i0025_j0030,277,5815,2984,1595,175.559093893631,60.838476690741956,0.2989166119500985,0.2841431385423506,0.014773473407747865,1.2288747606078623,44.82061993871744,345.3826329612607,0.06812212738017072
1615951279897,i0025_j0040,293,5799,5445,1606,175.05958634274458,61.15298752462245,0.3049901510177282,0.2839789888378201,0.021011162179908074,1.2006085643492663,44.3288985554826,340.2790544977019,0.06270518713066317
1615951358122,i0025_j0050,296,5796,4540,1408,176.7393302692055,63.97619829284307,0.28365068942875904,0.2562376887721602,0.027413000656598817,1.183599147596101,48.20708814057467,352.0257715036113,0.05909389363099146
1615951435477,i0025_j0060,287,5805,4157,1453,178.2263624425476,64.29940906106368,0.31631648063033485,0.2609980302035456,0.055318450426789234,1.2943567870574373,46.716870681299426,364.21224556795795,0.06221273801707157
1615951511045,i0025_j0070,271,5821,4861,1413,179.4893302692055,66.3768877216021,0.3543992120814183,0.2609980302035456,0.09340118187787262,1.414331576320336,46.997148680549046,371.20059093893633,0.062048588312541036
1615951586917,i0030_j0010,290,5802,3603,1568,176.03184504267892,60.293007222587,0.29514116874589624,0.2821733420879842,0.012967826657912017,1.1079109259756619,44.57250218866273,346.0434996717006,0.0691070256073539
1615951667951,i0030_j0020,294,5798,3547,1427,174.35045961917268,60.674162836506895,0.2711753118844386,0.2586999343401182,0.01247537754432042,1.0511585617231518,44.85866984022763,340.4827642810243,0.06615233092580433
1615951749221,i0030_j0030,277,5815,4260,1510,179.38837820091925,62.778726198292844,0.2862770847012475,0.2721602101116218,0.014116874589625739,1.0983770698784654,46.28977308257512,357.86950098489825,0.06631648063033486
1615951832212,i0030_j0040,288,5804,4662,1758,176.62984241628365,61.951575837163496,0.334865397242285,0.30942219304005253,0.025443204202232436,1.1967454840755418,43.32982443798267,351.8000656598818,0.061720288903479976
1615951908346,i0030_j0050,277,5815,5168,1675,181.43844386080104,64.8258371634931,0.3450426789231779,0.30072225869993435,0.044320420223243596,1.2302000088560814,45.99884821623986,370.6250820748523,0.06106369008535785
1615951982593,i0030_j0060,293,5799,4811,1633,180.6633289560079,65.50196979645436,0.36277084701247536,0.2936638214051215,0.0691070256073539,1.295172286542203,44.999607604039646,373.09717662508206,0.060899540380827316
1615952054659,i0030_j0070,281,5811,4794,1913,180.09061063690086,65.1784307288247,0.4604399212081418,0.332403151674327,0.12803676953381485,1.5769628650228569,42.240799213644735,376.2434340118188,0.06254103742613264
1615952128955,i0035_j0010,283,5809,3285,1386,178.13296126066973,62.20485883125411,0.26739986868023635,0.2521339461588969,0.015265922521339462,1.016124223833064,45.4002044054654,353.4645436638214,0.058108995403808275
1615952202703,i0035_j0020,291,5801,4083,1749,179.5924162836507,61.80318450426789,0.3315824031516743,0.31221273801707156,0.019369665134602757,1.1262664237765645,43.80226409342462,355.7984241628365,0.06303348653972422
1615952276278,i0035_j0030,280,5812,6307,1687,178.75541694024952,62.90873276428103,0.32042022324359815,0.2997373604727511,0.02068286277084701,1.0961195689312648,44.24559492542913,357.0623768877216,0.07156927117531188
