MiliSec,Iteration,#Alive,#Dead,#Steady,#Served,Avg#Steps,Avg#Steady,Avg#Stands_in_Focus,Avg#Stands_Visited,Avg#Queue_Deflected,Avg#Time_focused_in_Stand,Avg#Time_in_Stand,Avg#CloseContacts,Avg#DirectContacts
1616009827060,i0015_j0040,753,5339,218010,1724,308.8778726198293,101.52330925804334,0.3343729481286934,0.3128693368351937,0.02150361129349967,1.316669337834102,47.175429525060196,726.7646093237032,0.05679579776756402
1616010053408,i0015_j0050,680,5412,217466,1884,297.1843401181878,101.58995403808274,0.36720288903479975,0.33634274458305974,0.030860144451739988,1.4431464553908984,46.91698754025577,688.4386080105056,0.04267892317793828
1616010274096,i0015_j0060,698,5394,241361,1937,301.13804990151016,106.35407091267236,0.3983913328956008,0.342908732764281,0.05548260013131976,1.5830494540446949,47.305928930994604,698.0366053841103,0.04300722258699934
1616010498666,i0015_j0070,711,5381,282460,1920,300.3512803676953,114.62442547603415,0.4450098489822718,0.34143138542350626,0.1035784635587656,1.7300563132511968,46.38018613581646,695.3141825344715,0.043992120814182537
1616010721605,i0020_j0010,735,5357,169304,1981,309.1434668417597,90.72767564018385,0.36769533814839134,0.3514445173998687,0.016250820748522653,1.33549507648254,45.087491792514776,734.0789560078792,0.06779382797110965
1616010942044,i0020_j0020,706,5386,173000,1665,307.0571240971766,94.79809586342745,0.319435325016415,0.30121470781352594,0.018220617202889033,1.2175915233814614,49.8408103523747,728.5984898227183,0.05909389363099146
1616011164303,i0020_j0030,724,5368,195241,1715,307.24868680236375,98.70026263952725,0.332403151674327,0.3102429415627052,0.022160210111621798,1.196923861700082,49.218992120814185,728.3542350623769,0.06467498358502954
1616011379213,i0020_j0040,706,5386,200384,1575,303.18466841759687,102.17892317793827,0.3176296782665791,0.2887393302692055,0.028890347997373604,1.1821678616377815,51.26582559484726,717.9018384766907,0.06139198949441891
1616011608576,i0020_j0050,769,5323,239260,1608,307.4423834537098,109.10998030203545,0.34110308601444517,0.2928430728824688,0.048260013131976365,1.2338011057260934,49.207662078291584,724.986375574524,0.044320420223243596
1616011835485,i0020_j0060,709,5383,243664,1484,305.98243598161525,111.49162836506895,0.3604727511490479,0.27396585686145764,0.08650689428759029,1.3735501128272307,52.54875396043731,725.4745567957978,0.04218647406434668
